time,lat,lon,pm,pmQualityCategory
14:12:16,37.813075,-122.297782,0.011,PM Good
14:12:17,37.813075,-122.297782,0.005,PM Good
14:12:18,37.813075,-122.297782,0.006,PM Good
14:12:19,37.813085,-122.297755,0.007,PM Good
14:12:20,37.813077,-122.297773,0.007,PM Good
14:12:21,37.813105,-122.297742,0.012,PM Good
14:12:22,37.813115,-122.297730,0.009,PM Good
14:12:23,37.813115,-122.297730,0.009,PM Good
14:12:24,37.813115,-122.297730,0.009,PM Good
14:12:25,37.813115,-122.297730,0.008,PM Good
14:12:26,37.813115,-122.297730,0.006,PM Good
14:12:27,37.813115,-122.297730,0.008,PM Good
14:12:28,37.813115,-122.297730,0.006,PM Good
14:12:29,37.813115,-122.297730,0.008,PM Good
14:12:30,37.813115,-122.297730,0.007,PM Good
14:12:31,37.813115,-122.297730,0.007,PM Good
14:12:32,37.813115,-122.297730,0.011,PM Good
14:12:33,37.813115,-122.297730,0.008,PM Good
14:12:34,37.813115,-122.297730,0.009,PM Good
14:12:35,37.813115,-122.297730,0.010,PM Good
14:12:36,37.813115,-122.297730,0.007,PM Good
14:12:37,37.813115,-122.297730,0.009,PM Good
14:12:38,37.813115,-122.297730,0.012,PM Good
14:12:39,37.813115,-122.297730,0.006,PM Good
14:12:40,37.813115,-122.297730,0.009,PM Good
14:12:41,37.813115,-122.297730,0.007,PM Good
14:12:42,37.813115,-122.297730,0.008,PM Good
14:12:43,37.813115,-122.297730,0.006,PM Good
14:12:44,37.813115,-122.297730,0.010,PM Good
14:12:45,37.813115,-122.297730,0.012,PM Good
14:12:46,37.813115,-122.297730,0.008,PM Good
14:12:47,37.813115,-122.297730,0.007,PM Good
14:12:48,37.813115,-122.297730,0.007,PM Good
14:12:49,37.813115,-122.297730,0.006,PM Good
14:12:50,37.813115,-122.297730,0.007,PM Good
14:12:51,37.813115,-122.297730,0.007,PM Good
14:12:52,37.813115,-122.297730,0.008,PM Good
14:12:53,37.813115,-122.297730,0.006,PM Good
14:12:54,37.813115,-122.297730,0.009,PM Good
14:12:55,37.813115,-122.297730,0.009,PM Good
14:12:56,37.813115,-122.297730,0.014,PM Good
14:12:57,37.813115,-122.297730,0.007,PM Good
14:12:58,37.813115,-122.297730,0.009,PM Good
14:12:59,37.813115,-122.297730,0.014,PM Good
14:13:00,37.813115,-122.297730,0.007,PM Good
14:13:01,37.813115,-122.297730,0.008,PM Good
14:13:02,37.813115,-122.297730,0.007,PM Good
14:13:03,37.813115,-122.297730,0.008,PM Good
14:13:04,37.813115,-122.297730,0.007,PM Good
14:13:05,37.813115,-122.297730,0.006,PM Good
14:13:06,37.813115,-122.297730,0.007,PM Good
14:13:07,37.813115,-122.297730,0.009,PM Good
14:13:08,37.813115,-122.297730,0.008,PM Good
14:13:09,37.813115,-122.297730,0.006,PM Good
14:13:10,37.813115,-122.297730,0.007,PM Good
14:13:11,37.813115,-122.297730,0.010,PM Good
14:13:12,37.813115,-122.297730,0.008,PM Good
14:13:13,37.813115,-122.297730,0.006,PM Good
14:13:14,37.813115,-122.297730,0.007,PM Good
14:13:15,37.813115,-122.297730,0.007,PM Good
14:13:16,37.813115,-122.297730,0.006,PM Good
14:13:17,37.813115,-122.297730,0.009,PM Good
14:13:18,37.813115,-122.297730,0.009,PM Good
14:13:19,37.813115,-122.297730,0.009,PM Good
14:13:20,37.813115,-122.297730,0.008,PM Good
14:13:21,37.813115,-122.297730,0.009,PM Good
14:13:22,37.813115,-122.297730,0.007,PM Good
14:13:23,37.813115,-122.297730,0.007,PM Good
14:13:24,37.813115,-122.297730,0.007,PM Good
14:13:25,37.813115,-122.297730,0.008,PM Good
14:13:26,37.813115,-122.297730,0.009,PM Good
14:13:27,37.813115,-122.297730,0.007,PM Good
14:13:28,37.813115,-122.297730,0.006,PM Good
14:13:29,37.813115,-122.297730,0.007,PM Good
14:13:30,37.813115,-122.297730,0.008,PM Good
14:13:31,37.813115,-122.297730,0.007,PM Good
14:13:32,37.813115,-122.297730,0.009,PM Good
14:13:33,37.813115,-122.297730,0.009,PM Good
14:13:34,37.813115,-122.297730,0.009,PM Good
14:13:35,37.813115,-122.297730,0.007,PM Good
14:13:36,37.813115,-122.297730,0.008,PM Good
14:13:37,37.813115,-122.297730,0.007,PM Good
14:13:38,37.813115,-122.297730,0.006,PM Good
14:13:39,37.813115,-122.297730,0.007,PM Good
14:13:40,37.813115,-122.297730,0.008,PM Good
14:13:41,37.813115,-122.297730,0.007,PM Good
14:13:42,37.813115,-122.297730,0.006,PM Good
14:13:43,37.813115,-122.297730,0.006,PM Good
14:13:44,37.813115,-122.297730,0.006,PM Good
14:13:45,37.813115,-122.297730,0.011,PM Good
14:13:46,37.813115,-122.297730,0.007,PM Good
14:13:47,37.813115,-122.297730,0.009,PM Good
14:13:48,37.813115,-122.297730,0.008,PM Good
14:13:49,37.813115,-122.297730,0.010,PM Good
14:13:50,37.813115,-122.297730,0.008,PM Good
14:13:51,37.813115,-122.297730,0.007,PM Good
14:13:52,37.813115,-122.297730,0.008,PM Good
14:13:53,37.813115,-122.297730,0.008,PM Good
14:13:54,37.813115,-122.297730,0.006,PM Good
14:13:55,37.813115,-122.297730,0.006,PM Good
14:13:56,37.813115,-122.297730,0.008,PM Good
14:13:57,37.813115,-122.297730,0.007,PM Good
14:13:58,37.813115,-122.297730,0.007,PM Good
14:13:59,37.813115,-122.297730,0.008,PM Good
14:14:00,37.813115,-122.297730,0.012,PM Good
14:14:01,37.813115,-122.297730,0.008,PM Good
14:14:02,37.813115,-122.297730,0.008,PM Good
14:14:03,37.813115,-122.297730,0.008,PM Good
14:14:04,37.813115,-122.297730,0.008,PM Good
14:14:05,37.813115,-122.297730,0.007,PM Good
14:14:06,37.813115,-122.297730,0.007,PM Good
14:14:07,37.813115,-122.297730,0.007,PM Good
14:14:08,37.813115,-122.297730,0.008,PM Good
14:14:09,37.813115,-122.297730,0.008,PM Good
14:14:10,37.813115,-122.297730,0.007,PM Good
14:14:11,37.813115,-122.297730,0.007,PM Good
14:14:12,37.813115,-122.297730,0.016,PM Moderate
14:14:13,37.813115,-122.297730,0.007,PM Good
14:14:14,37.813115,-122.297730,0.009,PM Good
14:14:15,37.813115,-122.297730,0.007,PM Good
14:14:16,37.813115,-122.297730,0.007,PM Good
14:14:17,37.813115,-122.297730,0.009,PM Good
14:14:18,37.813115,-122.297730,0.008,PM Good
14:14:19,37.813115,-122.297730,0.006,PM Good
14:14:20,37.813115,-122.297730,0.006,PM Good
14:14:21,37.813115,-122.297730,0.007,PM Good
14:14:22,37.813115,-122.297730,0.007,PM Good
14:14:23,37.813115,-122.297730,0.008,PM Good
14:14:24,37.813115,-122.297730,0.009,PM Good
14:14:25,37.813115,-122.297730,0.008,PM Good
14:14:26,37.813115,-122.297730,0.008,PM Good
14:14:27,37.813115,-122.297730,0.007,PM Good
14:14:28,37.813115,-122.297730,0.007,PM Good
14:14:29,37.813115,-122.297730,0.008,PM Good
14:14:30,37.813115,-122.297730,0.010,PM Good
14:14:31,37.813115,-122.297730,0.007,PM Good
14:14:32,37.813115,-122.297730,0.007,PM Good
14:14:33,37.813115,-122.297730,0.009,PM Good
14:14:34,37.813115,-122.297730,0.007,PM Good
14:14:35,37.813115,-122.297730,0.007,PM Good
14:14:36,37.813115,-122.297730,0.006,PM Good
14:14:37,37.813115,-122.297730,0.008,PM Good
14:14:38,37.813115,-122.297730,0.007,PM Good
14:14:39,37.813115,-122.297730,0.008,PM Good
14:14:40,37.813115,-122.297730,0.006,PM Good
14:14:41,37.813115,-122.297730,0.008,PM Good
14:14:42,37.813115,-122.297730,0.007,PM Good
14:14:43,37.813115,-122.297730,0.009,PM Good
14:14:44,37.813115,-122.297730,0.007,PM Good
14:14:45,37.813115,-122.297730,0.008,PM Good
14:14:46,37.813115,-122.297730,0.011,PM Good
14:14:47,37.813115,-122.297730,0.007,PM Good
14:14:48,37.813115,-122.297730,0.007,PM Good
14:14:49,37.813115,-122.297730,0.008,PM Good
14:14:50,37.813115,-122.297730,0.007,PM Good
14:14:51,37.813115,-122.297730,0.007,PM Good
14:14:52,37.813115,-122.297730,0.007,PM Good
14:14:53,37.813115,-122.297730,0.010,PM Good
14:14:54,37.813115,-122.297730,0.009,PM Good
14:14:55,37.813115,-122.297730,0.010,PM Good
14:14:56,37.813115,-122.297730,0.008,PM Good
14:14:57,37.813115,-122.297730,0.009,PM Good
14:14:58,37.813115,-122.297730,0.007,PM Good
14:14:59,37.813115,-122.297730,0.007,PM Good
14:15:00,37.813115,-122.297730,0.006,PM Good
14:15:01,37.813115,-122.297730,0.006,PM Good
14:15:02,37.813115,-122.297730,0.008,PM Good
14:15:03,37.813115,-122.297730,0.008,PM Good
14:15:04,37.813115,-122.297730,0.006,PM Good
14:15:05,37.813115,-122.297730,0.006,PM Good
14:15:06,37.813115,-122.297730,0.007,PM Good
14:15:07,37.813115,-122.297730,0.007,PM Good
14:15:08,37.813115,-122.297730,0.009,PM Good
14:15:09,37.813115,-122.297730,0.009,PM Good
14:15:10,37.813115,-122.297730,0.006,PM Good
14:15:11,37.813115,-122.297730,0.006,PM Good
14:15:12,37.813115,-122.297730,0.008,PM Good
14:15:13,37.813115,-122.297730,0.008,PM Good
14:15:14,37.813115,-122.297730,0.008,PM Good
14:15:15,37.813115,-122.297730,0.011,PM Good
14:15:16,37.813115,-122.297730,0.007,PM Good
14:15:17,37.813115,-122.297730,0.006,PM Good
14:15:18,37.813115,-122.297730,0.006,PM Good
14:15:19,37.813115,-122.297730,0.007,PM Good
14:15:20,37.813115,-122.297730,0.006,PM Good
14:15:21,37.813115,-122.297730,0.006,PM Good
14:15:22,37.813115,-122.297730,0.007,PM Good
14:15:23,37.813115,-122.297730,0.007,PM Good
14:15:24,37.813115,-122.297730,0.007,PM Good
14:15:25,37.813115,-122.297730,0.008,PM Good
14:15:26,37.813115,-122.297730,0.006,PM Good
14:15:27,37.813115,-122.297730,0.008,PM Good
14:15:28,37.813115,-122.297730,0.007,PM Good
14:15:29,37.813115,-122.297730,0.006,PM Good
14:15:30,37.813115,-122.297730,0.010,PM Good
14:15:31,37.813115,-122.297730,0.008,PM Good
14:15:32,37.813115,-122.297730,0.008,PM Good
14:15:33,37.813115,-122.297730,0.008,PM Good
14:15:34,37.813115,-122.297730,0.008,PM Good
14:15:35,37.813115,-122.297730,0.008,PM Good
14:15:36,37.813115,-122.297730,0.007,PM Good
14:15:37,37.813115,-122.297730,0.008,PM Good
14:15:38,37.813115,-122.297730,0.039,PM Moderate
14:15:39,37.813115,-122.297730,0.007,PM Good
14:15:40,37.813115,-122.297730,0.008,PM Good
14:15:41,37.813115,-122.297730,0.007,PM Good
14:15:42,37.813115,-122.297730,0.008,PM Good
14:15:43,37.813115,-122.297730,0.006,PM Good
14:15:44,37.813115,-122.297730,0.007,PM Good
14:15:45,37.813115,-122.297730,0.007,PM Good
14:15:46,37.813115,-122.297730,0.008,PM Good
14:15:47,37.813115,-122.297730,0.008,PM Good
14:15:48,37.813115,-122.297730,0.008,PM Good
14:15:49,37.813115,-122.297730,0.006,PM Good
14:15:50,37.813115,-122.297730,0.007,PM Good
14:15:51,37.813115,-122.297730,0.007,PM Good
14:15:52,37.813115,-122.297730,0.007,PM Good
14:15:53,37.813115,-122.297730,0.007,PM Good
14:15:54,37.813115,-122.297730,0.006,PM Good
14:15:55,37.813115,-122.297730,0.007,PM Good
14:15:56,37.813115,-122.297730,0.006,PM Good
14:15:57,37.813115,-122.297730,0.007,PM Good
14:15:58,37.813115,-122.297730,0.009,PM Good
14:15:59,37.813115,-122.297730,0.006,PM Good
14:16:00,37.813115,-122.297730,0.007,PM Good
14:16:01,37.813115,-122.297730,0.009,PM Good
14:16:02,37.813115,-122.297730,0.010,PM Good
14:16:03,37.813115,-122.297730,0.006,PM Good
14:16:04,37.813115,-122.297730,0.008,PM Good
14:16:05,37.813115,-122.297730,0.008,PM Good
14:16:06,37.813115,-122.297730,0.007,PM Good
14:16:07,37.813115,-122.297730,0.007,PM Good
14:16:08,37.813115,-122.297730,0.007,PM Good
14:16:09,37.813115,-122.297730,0.007,PM Good
14:16:10,37.813115,-122.297730,0.006,PM Good
14:16:11,37.813115,-122.297730,0.007,PM Good
14:16:12,37.813115,-122.297730,0.009,PM Good
14:16:13,37.813115,-122.297730,0.008,PM Good
14:16:14,37.813115,-122.297730,0.007,PM Good
14:16:15,37.813115,-122.297730,0.007,PM Good
14:16:16,37.813115,-122.297730,0.008,PM Good
14:16:17,37.813115,-122.297730,0.008,PM Good
14:16:18,37.813115,-122.297730,0.007,PM Good
14:16:19,37.813115,-122.297730,0.007,PM Good
14:16:20,37.813115,-122.297730,0.008,PM Good
14:16:21,37.813115,-122.297730,0.007,PM Good
14:16:22,37.813115,-122.297730,0.007,PM Good
14:16:23,37.813115,-122.297730,0.007,PM Good
14:16:24,37.813115,-122.297730,0.009,PM Good
14:16:25,37.813115,-122.297730,0.011,PM Good
14:16:26,37.813115,-122.297730,0.008,PM Good
14:16:27,37.813115,-122.297730,0.008,PM Good
14:16:28,37.813115,-122.297730,0.008,PM Good
14:16:29,37.813115,-122.297730,0.008,PM Good
14:16:30,37.813115,-122.297730,0.008,PM Good
14:16:31,37.813115,-122.297730,0.009,PM Good
14:16:32,37.813115,-122.297730,0.010,PM Good
14:16:33,37.813115,-122.297730,0.008,PM Good
14:16:34,37.813115,-122.297730,0.006,PM Good
14:16:35,37.813115,-122.297730,0.007,PM Good
14:16:36,37.813115,-122.297730,0.007,PM Good
14:16:37,37.813115,-122.297730,0.008,PM Good
14:16:38,37.813115,-122.297730,0.008,PM Good
14:16:39,37.813115,-122.297730,0.008,PM Good
14:16:40,37.813115,-122.297730,0.009,PM Good
14:16:41,37.813115,-122.297730,0.007,PM Good
14:16:42,37.813115,-122.297730,0.009,PM Good
14:16:43,37.813115,-122.297730,0.007,PM Good
14:16:44,37.813115,-122.297730,0.007,PM Good
14:16:45,37.813115,-122.297730,0.008,PM Good
14:16:46,37.813115,-122.297730,0.008,PM Good
14:16:47,37.813115,-122.297730,0.006,PM Good
14:16:48,37.813115,-122.297730,0.007,PM Good
14:16:49,37.813115,-122.297730,0.007,PM Good
14:16:50,37.813115,-122.297730,0.010,PM Good
14:16:51,37.813115,-122.297730,0.007,PM Good
14:16:52,37.813115,-122.297730,0.006,PM Good
14:16:53,37.813115,-122.297730,0.009,PM Good
14:16:54,37.813115,-122.297730,0.008,PM Good
14:16:55,37.813115,-122.297730,0.007,PM Good
14:16:56,37.813115,-122.297730,0.010,PM Good
14:16:57,37.813115,-122.297730,0.006,PM Good
14:16:58,37.813115,-122.297730,0.009,PM Good
14:16:59,37.813115,-122.297730,0.009,PM Good
14:17:00,37.813115,-122.297730,0.010,PM Good
14:17:01,37.813115,-122.297730,0.007,PM Good
14:17:02,37.813115,-122.297730,0.007,PM Good
14:17:03,37.813115,-122.297730,0.007,PM Good
14:17:04,37.813115,-122.297730,0.006,PM Good
14:17:05,37.813115,-122.297730,0.010,PM Good
14:17:06,37.813115,-122.297730,0.007,PM Good
14:17:07,37.813115,-122.297730,0.006,PM Good
14:17:08,37.813115,-122.297730,0.007,PM Good
14:17:09,37.813115,-122.297730,0.014,PM Good
14:17:10,37.813115,-122.297730,0.007,PM Good
14:17:11,37.813115,-122.297730,0.006,PM Good
14:17:12,37.813115,-122.297730,0.007,PM Good
14:17:13,37.813115,-122.297730,0.006,PM Good
14:17:14,37.813115,-122.297730,0.007,PM Good
14:17:15,37.813115,-122.297730,0.008,PM Good
14:17:16,37.813115,-122.297730,0.007,PM Good
14:17:17,37.813115,-122.297730,0.009,PM Good
14:17:18,37.813115,-122.297730,0.007,PM Good
14:17:19,37.813115,-122.297730,0.007,PM Good
14:17:20,37.813115,-122.297730,0.008,PM Good
14:17:21,37.813115,-122.297730,0.007,PM Good
14:17:22,37.813115,-122.297730,0.007,PM Good
14:17:23,37.813115,-122.297730,0.006,PM Good
14:17:24,37.813115,-122.297730,0.007,PM Good
14:17:25,37.813115,-122.297730,0.008,PM Good
14:17:26,37.813115,-122.297730,0.009,PM Good
14:17:27,37.813115,-122.297730,0.008,PM Good
14:17:28,37.813115,-122.297730,0.008,PM Good
14:17:29,37.813115,-122.297730,0.009,PM Good
14:17:30,37.813115,-122.297730,0.007,PM Good
14:17:31,37.813115,-122.297730,0.008,PM Good
14:17:32,37.813115,-122.297730,0.007,PM Good
14:17:33,37.813115,-122.297730,0.007,PM Good
14:17:34,37.813115,-122.297730,0.009,PM Good
14:17:35,37.813115,-122.297730,0.009,PM Good
14:17:36,37.813115,-122.297730,0.006,PM Good
14:17:37,37.813115,-122.297730,0.010,PM Good
14:17:38,37.813115,-122.297730,0.006,PM Good
14:17:39,37.813115,-122.297730,0.007,PM Good
14:17:40,37.813115,-122.297730,0.006,PM Good
14:17:41,37.813115,-122.297730,0.007,PM Good
14:17:42,37.813115,-122.297730,0.009,PM Good
14:17:43,37.813115,-122.297730,0.012,PM Good
14:17:44,37.813115,-122.297730,0.006,PM Good
14:17:45,37.813115,-122.297730,0.008,PM Good
14:17:46,37.813115,-122.297730,0.007,PM Good
14:17:47,37.813115,-122.297730,0.006,PM Good
14:17:48,37.813115,-122.297730,0.008,PM Good
14:17:49,37.813115,-122.297730,0.008,PM Good
14:17:50,37.813115,-122.297730,0.007,PM Good
14:17:51,37.813115,-122.297730,0.009,PM Good
14:17:52,37.813115,-122.297730,0.007,PM Good
14:17:53,37.813115,-122.297730,0.006,PM Good
14:17:54,37.813115,-122.297730,0.007,PM Good
14:17:55,37.813115,-122.297730,0.009,PM Good
14:17:56,37.813115,-122.297730,0.007,PM Good
14:17:57,37.813115,-122.297730,0.008,PM Good
14:17:58,37.813115,-122.297730,0.009,PM Good
14:17:59,37.813115,-122.297730,0.010,PM Good
14:18:00,37.813115,-122.297730,0.008,PM Good
14:18:01,37.813115,-122.297730,0.007,PM Good
14:18:02,37.813115,-122.297730,0.009,PM Good
14:18:03,37.813115,-122.297730,0.006,PM Good
14:18:04,37.813115,-122.297730,0.008,PM Good
14:18:05,37.813115,-122.297730,0.009,PM Good
14:18:06,37.813115,-122.297730,0.008,PM Good
14:18:07,37.813115,-122.297730,0.009,PM Good
14:18:08,37.813115,-122.297730,0.008,PM Good
14:18:09,37.813115,-122.297730,0.010,PM Good
14:18:10,37.813115,-122.297730,0.007,PM Good
14:18:11,37.813115,-122.297730,0.007,PM Good
14:18:12,37.813115,-122.297730,0.007,PM Good
14:18:13,37.813115,-122.297730,0.010,PM Good
14:18:14,37.813115,-122.297730,0.007,PM Good
14:18:15,37.813115,-122.297730,0.006,PM Good
14:18:16,37.813115,-122.297730,0.009,PM Good
14:18:17,37.813115,-122.297730,0.007,PM Good
14:18:18,37.813115,-122.297730,0.013,PM Good
14:18:19,37.813115,-122.297730,0.007,PM Good
14:18:20,37.813115,-122.297730,0.008,PM Good
14:18:21,37.813115,-122.297730,0.009,PM Good
14:18:22,37.813115,-122.297730,0.007,PM Good
14:18:23,37.813115,-122.297730,0.009,PM Good
14:18:24,37.813115,-122.297730,0.009,PM Good
14:18:25,37.813115,-122.297730,0.008,PM Good
14:18:26,37.813115,-122.297730,0.007,PM Good
14:18:27,37.813115,-122.297730,0.008,PM Good
14:18:28,37.813115,-122.297730,0.007,PM Good
14:18:29,37.813115,-122.297730,0.007,PM Good
14:18:30,37.813115,-122.297730,0.007,PM Good
14:18:31,37.813115,-122.297730,0.007,PM Good
14:18:32,37.813115,-122.297730,0.009,PM Good
14:18:33,37.813115,-122.297730,0.006,PM Good
14:18:34,37.813115,-122.297730,0.008,PM Good
14:18:35,37.813115,-122.297730,0.006,PM Good
14:18:36,37.813115,-122.297730,0.007,PM Good
14:18:37,37.813115,-122.297730,0.007,PM Good
14:18:38,37.813115,-122.297730,0.006,PM Good
14:18:39,37.813115,-122.297730,0.008,PM Good
14:18:40,37.813115,-122.297730,0.006,PM Good
14:18:41,37.813115,-122.297730,0.008,PM Good
14:18:42,37.813115,-122.297730,0.010,PM Good
14:18:43,37.813115,-122.297730,0.007,PM Good
14:18:44,37.813115,-122.297730,0.008,PM Good
14:18:45,37.813115,-122.297730,0.006,PM Good
14:18:46,37.813115,-122.297730,0.010,PM Good
14:18:47,37.813115,-122.297730,0.007,PM Good
14:18:48,37.813115,-122.297730,0.005,PM Good
14:18:49,37.813115,-122.297730,0.008,PM Good
14:18:50,37.813115,-122.297730,0.006,PM Good
14:18:51,37.813115,-122.297730,0.007,PM Good
14:18:52,37.813115,-122.297730,0.007,PM Good
14:18:53,37.813115,-122.297730,0.006,PM Good
14:18:54,37.813115,-122.297730,0.007,PM Good
14:18:55,37.813115,-122.297730,0.008,PM Good
14:18:56,37.813115,-122.297730,0.010,PM Good
14:18:57,37.813115,-122.297730,0.006,PM Good
14:18:58,37.813115,-122.297730,0.007,PM Good
14:18:59,37.813115,-122.297730,0.009,PM Good
14:19:00,37.813115,-122.297730,0.007,PM Good
14:19:01,37.813115,-122.297730,0.008,PM Good
14:19:02,37.813115,-122.297730,0.007,PM Good
14:19:03,37.813115,-122.297730,0.009,PM Good
14:19:04,37.813115,-122.297730,0.007,PM Good
14:19:05,37.813115,-122.297730,0.007,PM Good
14:19:06,37.813115,-122.297730,0.008,PM Good
14:19:07,37.813115,-122.297730,0.010,PM Good
14:19:08,37.813115,-122.297730,0.010,PM Good
14:19:09,37.813115,-122.297730,0.010,PM Good
14:19:10,37.813115,-122.297730,0.010,PM Good
14:19:11,37.813115,-122.297730,0.007,PM Good
14:19:12,37.813115,-122.297730,0.007,PM Good
14:19:13,37.813115,-122.297730,0.008,PM Good
14:19:14,37.813115,-122.297730,0.009,PM Good
14:19:15,37.813115,-122.297730,0.008,PM Good
14:19:16,37.813115,-122.297730,0.007,PM Good
14:19:17,37.813115,-122.297730,0.007,PM Good
14:19:18,37.813115,-122.297730,0.007,PM Good
14:19:19,37.813115,-122.297730,0.007,PM Good
14:19:20,37.813115,-122.297730,0.008,PM Good
14:19:21,37.813115,-122.297730,0.008,PM Good
14:19:22,37.813115,-122.297730,0.008,PM Good
14:19:23,37.813115,-122.297730,0.008,PM Good
14:19:24,37.813115,-122.297730,0.008,PM Good
14:19:25,37.813115,-122.297730,0.007,PM Good
14:19:26,37.813115,-122.297730,0.008,PM Good
14:19:27,37.813115,-122.297730,0.010,PM Good
14:19:28,37.813115,-122.297730,0.006,PM Good
14:19:29,37.813115,-122.297730,0.008,PM Good
14:19:30,37.813115,-122.297730,0.007,PM Good
14:19:31,37.813115,-122.297730,0.007,PM Good
14:19:32,37.813115,-122.297730,0.006,PM Good
14:19:33,37.813115,-122.297730,0.009,PM Good
14:19:34,37.813115,-122.297730,0.008,PM Good
14:19:35,37.813115,-122.297730,0.006,PM Good
14:19:36,37.813115,-122.297730,0.006,PM Good
14:19:37,37.813115,-122.297730,0.007,PM Good
14:19:38,37.813115,-122.297730,0.006,PM Good
14:19:39,37.813115,-122.297730,0.008,PM Good
14:19:40,37.813115,-122.297730,0.008,PM Good
14:19:41,37.813115,-122.297730,0.006,PM Good
14:19:42,37.813115,-122.297730,0.008,PM Good
14:19:43,37.813115,-122.297730,0.007,PM Good
14:19:44,37.813115,-122.297730,0.007,PM Good
14:19:45,37.813115,-122.297730,0.011,PM Good
14:19:46,37.813115,-122.297730,0.009,PM Good
14:19:47,37.813115,-122.297730,0.008,PM Good
14:19:48,37.813115,-122.297730,0.007,PM Good
14:19:49,37.813115,-122.297730,0.007,PM Good
14:19:50,37.813115,-122.297730,0.009,PM Good
14:19:51,37.813115,-122.297730,0.007,PM Good
14:19:52,37.813115,-122.297730,0.007,PM Good
14:19:53,37.813115,-122.297730,0.007,PM Good
14:19:54,37.813115,-122.297730,0.007,PM Good
14:19:55,37.813115,-122.297730,0.008,PM Good
14:19:56,37.813115,-122.297730,0.009,PM Good
14:19:57,37.813115,-122.297730,0.007,PM Good
14:19:58,37.813115,-122.297730,0.007,PM Good
14:19:59,37.813115,-122.297730,0.007,PM Good
14:20:00,37.813115,-122.297730,0.006,PM Good
14:20:01,37.813115,-122.297730,0.008,PM Good
14:20:02,37.813115,-122.297730,0.006,PM Good
14:20:03,37.813115,-122.297730,0.007,PM Good
14:20:04,37.813115,-122.297730,0.007,PM Good
14:20:05,37.813115,-122.297730,0.007,PM Good
14:20:06,37.813115,-122.297730,0.008,PM Good
14:20:07,37.813115,-122.297730,0.008,PM Good
14:20:08,37.813115,-122.297730,0.008,PM Good
14:20:09,37.813115,-122.297730,0.007,PM Good
14:20:10,37.813115,-122.297730,0.008,PM Good
14:20:11,37.813115,-122.297730,0.008,PM Good
14:20:12,37.813115,-122.297730,0.007,PM Good
14:20:13,37.813115,-122.297730,0.007,PM Good
14:20:14,37.813115,-122.297730,0.006,PM Good
14:20:15,37.813115,-122.297730,0.007,PM Good
14:20:16,37.813115,-122.297730,0.008,PM Good
14:20:17,37.813115,-122.297730,0.007,PM Good
14:20:18,37.813115,-122.297730,0.008,PM Good
14:20:19,37.813115,-122.297730,0.007,PM Good
14:20:20,37.813115,-122.297730,0.008,PM Good
14:20:21,37.813115,-122.297730,0.009,PM Good
14:20:22,37.813115,-122.297730,0.006,PM Good
14:20:23,37.813115,-122.297730,0.007,PM Good
14:20:24,37.813115,-122.297730,0.008,PM Good
14:20:25,37.813115,-122.297730,0.007,PM Good
14:20:26,37.813115,-122.297730,0.007,PM Good
14:20:27,37.813115,-122.297730,0.007,PM Good
14:20:28,37.813115,-122.297730,0.007,PM Good
14:20:29,37.813115,-122.297730,0.006,PM Good
14:20:30,37.813115,-122.297730,0.007,PM Good
14:20:31,37.813115,-122.297730,0.007,PM Good
14:20:32,37.813115,-122.297730,0.007,PM Good
14:20:33,37.813115,-122.297730,0.007,PM Good
14:20:34,37.813115,-122.297730,0.008,PM Good
14:20:35,37.813115,-122.297730,0.016,PM Moderate
14:20:36,37.813115,-122.297730,0.007,PM Good
14:20:37,37.813115,-122.297730,0.009,PM Good
14:20:38,37.813115,-122.297730,0.009,PM Good
14:20:39,37.813115,-122.297730,0.008,PM Good
14:20:40,37.813115,-122.297730,0.008,PM Good
14:20:41,37.813115,-122.297730,0.011,PM Good
14:20:42,37.813115,-122.297730,0.009,PM Good
14:20:43,37.813115,-122.297730,0.008,PM Good
14:20:44,37.813115,-122.297730,0.006,PM Good
14:20:45,37.813115,-122.297730,0.008,PM Good
14:20:46,37.813115,-122.297730,0.009,PM Good
14:20:47,37.813115,-122.297730,0.009,PM Good
14:20:48,37.813115,-122.297730,0.006,PM Good
14:20:49,37.813115,-122.297730,0.009,PM Good
14:20:50,37.813115,-122.297730,0.008,PM Good
14:20:51,37.813115,-122.297730,0.006,PM Good
14:20:52,37.813115,-122.297730,0.009,PM Good
14:20:53,37.813115,-122.297730,0.008,PM Good
14:20:54,37.813115,-122.297730,0.008,PM Good
14:20:55,37.813115,-122.297730,0.009,PM Good
14:20:56,37.813115,-122.297730,0.009,PM Good
14:20:57,37.813115,-122.297730,0.007,PM Good
14:20:58,37.813115,-122.297730,0.010,PM Good
14:20:59,37.813115,-122.297730,0.008,PM Good
14:21:00,37.813115,-122.297730,0.009,PM Good
14:21:01,37.813115,-122.297730,0.011,PM Good
14:21:02,37.813115,-122.297730,0.008,PM Good
14:21:03,37.813115,-122.297730,0.009,PM Good
14:21:04,37.813115,-122.297730,0.007,PM Good
14:21:05,37.813115,-122.297730,0.008,PM Good
14:21:06,37.813115,-122.297730,0.006,PM Good
14:21:07,37.813115,-122.297730,0.010,PM Good
14:21:08,37.813115,-122.297730,0.008,PM Good
14:21:09,37.813115,-122.297730,0.006,PM Good
14:21:10,37.813115,-122.297730,0.008,PM Good
14:21:11,37.813115,-122.297730,0.013,PM Good
14:21:12,37.813115,-122.297730,0.009,PM Good
